City,Name,Nosah,Address,Latitude,Longitude,Navigate
גן יבנה,נאות אשכול,עדות המזרח,"יהודה עמיחי 12
",31.7953675,34.7074188,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7953675%2C34.7074188
גן יבנה,נוה שלום,תימן בלדי,"אלי כהן 215
",31.7787232,34.7041616,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7787232%2C34.7041616
גן יבנה,תהלה לדוד ,מרוקו,"העצמאות  13
",31.789476,34.715095,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.789476%2C34.715095
גן שמואל,מעל הזמן,עדות המזרח,"הנשיא  10
",32.452911,34.949311,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.452911%2C34.949311
גני תקוה,אהבת אחים,ספרד,"עין חנוך 8
",32.0614865,34.8681545,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0614865%2C34.8681545
גני תקוה,ברכי נפשי,עדות המזרח,"עין חנוך 11
",32.0615332,34.8676926,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0615332%2C34.8676926
גני תקוה,מרכז תורני נוה שלום,עדות המזרח,"סמטת הר נבו 7
",32.061156,34.87425770000001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.061156%2C34.87425770000001
גני תקוה,מרכזי נוף סביון,ספרד,"עין חנוך 6
",32.0612181,34.8681847,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0612181%2C34.8681847
גני תקוה,משיבת נפש,עדות המזרח,"סמטת התבור 8
",32.0593417,34.866917,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0593417%2C34.866917
גני תקוה,צעירי ישראל,ספרד,"הגולן 70
",32.0558297,34.8712756,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0558297%2C34.8712756
גני תקוה,שלום ורעות,ספרד,"עין חנוך 13
",32.061689,34.8680828,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.061689%2C34.8680828
גני תקוה,תורת חיים,מרוקו,"הרמה 5
",32.0604904,34.8697322,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0604904%2C34.8697322
דימונה,אביר יעקב דימונה,מרוקו,"כובשי אילת   14
",31.0622546,35.03960259999999,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.0622546%2C35.03960259999999
דימונה,אליהו הנביא,עדות המזרח,"השומר  5
",31.069419,35.033363,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.069419%2C35.033363
דימונה,בית דוד,מרוקו,"ההגנה 3
",31.0731117,35.0295001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.0731117%2C35.0295001
דימונה,זכור לאברהם,עדות המזרח,"היורה 6
",31.059792,35.031877,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.059792%2C35.031877
הוד השרון,אור הנצח,עדות המזרח,"מעייני 7
",32.1605071,34.9057318,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1605071%2C34.9057318
הוד השרון,אור ישראל,ספרד,"משה שרת 37
",32.1622266,34.8881501,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1622266%2C34.8881501
הוד השרון,הצריף,ספרד,"הרשות 2
",32.1590488,34.8945463,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1590488%2C34.8945463
הוד השרון,הרמבם,תימן בלדי,"נצח ישראל  43
",32.1630988,34.9107603,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1630988%2C34.9107603
הוד השרון,זכרון משה,ספרד,"שמעון הצדיק 37
",32.1368828,34.9017569,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1368828%2C34.9017569
הוד השרון,מקדש מעט,עדות המזרח,"הגיבור 3
",32.149867,34.893993,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.149867%2C34.893993
הוד השרון,עש פגי ירון זל,עדות המזרח,"המגן 30
",32.1555417,34.9065819,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1555417%2C34.9065819
הוד השרון,עץ חיים,תימן,"כנרת 6
",32.1583595,34.914135,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1583595%2C34.914135
הוד השרון,שער השמיים,תימן שאמי,"שמעון הצדיק 37
",32.1368828,34.9017569,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1368828%2C34.9017569
הרצליה,גאולת ישראל,עדות המזרח,"מולדת 14
",32.1679698,34.8594126,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1679698%2C34.8594126
הרצליה,אבי דוד,תימן בלדי,"מובשוביץ 12
",32.1623315,34.85066980000001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1623315%2C34.85066980000001
הרצליה,אהבה ואחווה,ספרד,"כצלנסון 58
",32.1663378,34.8585205,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1663378%2C34.8585205
הרצליה,אוהל משה,ספרד,"בן אליעזר 33
",32.1752556,34.8078315,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1752556%2C34.8078315
הרצליה,אור לישראל,ספרד,"שחל 3
",32.162413,34.844675,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.162413%2C34.844675
הרצליה,ארם נהריים,עדות המזרח,"י.ל.פרץ 30
",32.1618898,34.856753,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1618898%2C34.856753
הרצליה,בית דוד,תימן בלדי,"שרעבי  13
",32.184289,34.8371038,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.184289%2C34.8371038
הרצליה,בית הלוי,תימן,"הפרטיזנים 32 - נווה עמל
",32.1696435,34.8597849,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1696435%2C34.8597849
הרצליה ב,בית יואל,ספרד,"פישמן 8
",32.171956,34.8153047,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.171956%2C34.8153047
הרצליה ב,בית שירנה,ספרד,"מדינת היהודים 18
",32.168109,34.8039205,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.168109%2C34.8039205
זכרון יעקב,אוהל רחל,מרוקו,"העליה 8
",32.5697919,34.9565283,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.5697919%2C34.9565283
זכרון יעקב,היכל רפאל,עדות המזרח,"הנדיב 6
",32.5741036,34.9528947,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.5741036%2C34.9528947
זכרון יעקב,מחנה ישראל,תימן,"תרעב 11
",32.5773209,34.95018460000001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.5773209%2C34.95018460000001
חבצלת השרון,הגואל,עדות המזרח,"דרך הזיתים 5
",32.3622368,34.8603257,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.3622368%2C34.8603257
חדרה,אהבת רחמים,עדות המזרח,"הגיבורים 52
",32.434199,34.922412,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.434199%2C34.922412
חדרה,אוהל יהודה ורחל,מרוקו,"השקמה 7
",32.4160474,34.9539426,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.4160474%2C34.9539426
חדרה,בית הנשיא,ספרד,"הנשיא 82
",32.4377843,34.9264502,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.4377843%2C34.9264502
חדרה,בית יצחק,ספרד,"גדות  2
",32.4230439,34.9525805,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.4230439%2C34.9525805
חיבת ציון,רחוב הראשונים 22,ספרד,"דרור 1
",32.3980285,34.9121399,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.3980285%2C34.9121399
חיפה, שערי צדק הגליל,ספרד,"חסן שוקרי 18 - הדר
",32.8123817,34.9999782,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.8123817%2C34.9999782
חיפה,אבות ובנים,ספרד,"קלר 6
",32.802805,34.9832527,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.802805%2C34.9832527
חיפה,אביר יעקוב,ספרד,"ערד  9
",32.7929708,35.0201482,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7929708%2C35.0201482
חיפה,אהבת ישראל,עדות המזרח,"הרותם 1
",32.8198587,34.956608,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.8198587%2C34.956608
חיפה,אוהב ישראל,ספרד," עבס 14
",32.8157426,34.9893663,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.8157426%2C34.9893663
חיפה,אוהל ברכה,ספרד,"שימקין 17
",32.7770629,34.9923183,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7770629%2C34.9923183
חיפה,אליהו הנביא,ספרד,"סיני 16
",32.7876714,34.9877881,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7876714%2C34.9877881
חיפה,אליהו הנביא,ספרד,"סטרומה 5
",32.8235125,34.9626744,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.8235125%2C34.9626744
חיפה,בית אל,ספרד,"התשעה 3
",32.790559,35.022672,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.790559%2C35.022672
חיפה,בית הכנסת האשכנזי רמות רמז,ספרד,"ברנר  13
",32.7800806,35.00644090000001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7800806%2C35.00644090000001
חמד,משכנות דן ,עדות המזרח,"שדרות העומר 107
",32.0177207,34.8417854,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0177207%2C34.8417854
חצור הגלילית,קול יעקב של העדה הפרסית,עדות המזרח,"לוי אשכול 20
",32.979934,35.543032,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.979934%2C35.543032
חשמונאים,אהל מינה,עדות המזרח,"התאנה 5
",31.93260549999999,35.0264511,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.93260549999999%2C35.0264511
טבעון קרית טבעון,יהודה הנשיא,ספרד,"מורדכי 120
",32.7070174,35.1154638,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7070174%2C35.1154638
טבריה,אוהל יוסף,עדות המזרח,"שיכון ג 539
",32.782719,35.508413,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.782719%2C35.508413
טבריה,אור ישראל,עדות המזרח,"שכון ג´ 535
",32.782719,35.508413,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.782719%2C35.508413
טבריה,היכל דוד,עדות המזרח,"שזר  1112
",32.781928,35.516092,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.781928%2C35.516092
טבריה,היכל רחמים,ספרד,"השלום 16
",32.78429810000001,35.5064138,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.78429810000001%2C35.5064138
טבריה,יד בנימין,תוניס,"הגליל 72
",32.7839038,35.542256,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7839038%2C35.542256
טירת הכרמל,גואטה- הכולל,עדות המזרח,"רמבם 18
",32.7657468,34.9744154,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7657468%2C34.9744154
טירת הכרמל,משכן אלירן,מרוקו,"ירושלים 1
",32.7549721,34.9702642,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7549721%2C34.9702642
טירת הכרמל,עש חכם ברזני,ספרד,"הרב קוק 1
",32.7646573,34.9726322,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7646573%2C34.9726322
טירת הכרמל,שיר למעלות,ספרד," הרב זרביב 23
",32.7680703,34.9746073,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.7680703%2C34.9746073
טירת הכרמל,שמן למאור,ספרד,"הרב ויינריב 31
",32.76022,34.971882,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.76022%2C34.971882
יבנה,אוהל אברהם,עדות המזרח,"התבור 2
",31.873155,34.7498008,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.873155%2C34.7498008
יבנה,אוהל אברהם ומשכן שמעון,עדות המזרח,"התבור  2
",31.873155,34.7498008,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.873155%2C34.7498008
יבנה,באבא סאלי,ספרד,"החרוב 17
",31.8792234,34.7361753,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8792234%2C34.7361753
יבנה,דוד המלך,מרוקו,"הגלבוע 19
",31.8742976,34.7517725,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8742976%2C34.7517725
יבנה,חבד יבנה ,ספרד,"הזמיר 1
",31.8750925,34.7423693,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8750925%2C34.7423693
יבנה,חבקוק הנביא,ספרד,"הדקל 6
",31.8752759,34.7385868,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8752759%2C34.7385868
יד בנימין,בית הכנסת המרכזי,ספרד,"צופית 5
",31.8012703,34.8231937,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8012703%2C34.8231937
יד בנימין,שירת קטיף,עדות המזרח,"שחף 91
",31.8015981,34.8227559,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8015981%2C34.8227559
יהוד,היכל אלעזר,ספרד,"יהודה לוי 46
",32.03147500000001,34.8913295,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.03147500000001%2C34.8913295
יהוד,אור אבנר,עדות המזרח,"משה דיין 11
",32.0354635,34.881049,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0354635%2C34.881049
יהוד,אור לשבים,ספרד,"ויצמן 83
",32.0374446,34.89200040000001,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0374446%2C34.89200040000001
יהוד,בית אל,ספרד,"הרצל  23
",32.0342346,34.8859177,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0342346%2C34.8859177
יהוד,בית הכנסת מאיר,תימן,"בן  צבי ישי 1
",32.0326324,34.8885238,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0326324%2C34.8885238
יהוד,הראל,תימן,"נורדאו 9
",32.0291328,34.8942415,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0291328%2C34.8942415
יהוד,וינס,עדות המזרח,"וינס 1
",32.0340049,34.8859465,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0340049%2C34.8859465
יהוד,ישורון,תימן,"קדושי מצרים  17
",32.0345558,34.889443,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0345558%2C34.889443
יהוד,עולי בוכרה,עדות המזרח,"בן צבי  1
",32.0305682,34.8941598,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0305682%2C34.8941598
יכיני,של זכריה רצון,תימן," 70
",31.481692,34.596566,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.481692%2C34.596566
יפו,(אהבה ואחוה (חזון נחום,עדות המזרח,"מגן אברהם 12
",32.0503554,34.7576849,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0503554%2C34.7576849
יפו,אוהל אברהם,מרוקו,"רוסלאן 30
",32.0547827,34.7554362,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0547827%2C34.7554362
יפו,אוהל אברהם שמואל,עדות המזרח,"אייזיק חריף 23
",32.0324772,34.7477718,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0324772%2C34.7477718
יפו,בית אל,תימן בלדי,"בת עין  2
",32.041803,34.7565657,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.041803%2C34.7565657
יפו,בית הכנסת המרכזי זכרון קדושים,ספרד,"יפת 254
",32.0333255,34.7447225,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0333255%2C34.7447225
יפו,בית הכנסת העתיק ביפו העתיקה,יוצאי לוב (טריפוליטאים),"דגים 2
",32.0852999,34.78176759999999,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0852999%2C34.78176759999999
יפו,זכרון משה,מרוקו,"מיכאל אנג´לו 31
",32.0487584,34.7578133,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0487584%2C34.7578133
יפו,עולי לוב,עדות המזרח,"חיננית 1
",32.0323775,34.7545162,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.0323775%2C34.7545162
יציץ,אוהל יעקב,יוצאי לוב (טריפוליטאים),"התאנה 5
",31.866772,34.86389,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.866772%2C34.86389
יקנעם,אחוות אחים,עדות המזרח,"המיצר 1
",32.6432741,35.0881934,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6432741%2C35.0881934
יקנעם עילית,יחד שבטי ישראל,מרוקו,"אכזיב 17
",32.6377508,35.0887986,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6377508%2C35.0887986
יקנעם עילית,מורשת אבות,תימן בלדי,"הצאלים 74
",32.6443679,35.0901784,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6443679%2C35.0901784
יקנעם עילית,נתיב מאיר,מרוקו,"האקליפטוס 15
",32.637758,35.0810857,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.637758%2C35.0810857
ירושלים, בית אהרון,ספרד,"דרך החורש 90 רמות ב
",31.80928419999999,35.1939582,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.80928419999999%2C35.1939582
ירושלים,אהבה ואחוה,תימן בלדי,"שאולזון 18
",31.7903104,35.1738057,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7903104%2C35.1738057
ירושלים,פאתי מזרח,ספרד,"דוד פדרמן 14
",31.8211739,35.2536155,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8211739%2C35.2536155
ירושלים,אביר יעקב,מרוקו,"שמואל נתן  4
",31.7493281,35.1693191,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7493281%2C35.1693191
ירושלים,אדר יהודה,מרוקו,"רינה ניקובה 5
",31.8165392,35.249177,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8165392%2C35.249177
כפר יונה,״נווה אליהו״ ע״ש הרה״חג אליהו רבינא זצ״ל,ספרד,"העליה  35
",32.316007,34.9285064,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.316007%2C34.9285064
כפר יונה,קדושי אפריים,תימן שאמי,"קדושי 3454
",32.317719,34.933615,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.317719%2C34.933615
כפר סבא,אהבת שלום,עדות המזרח,"דניאל 3
",32.185987,34.936161,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.185987%2C34.936161
כפר סבא,אוהל יעקב ולאה,עדות המזרח,"הכרמל 70
",32.1766816,34.9146447,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1766816%2C34.9146447
כפר סבא,אוהל ישראל,תימן שאמי,"כנפי נשרים 20
",32.1897676,34.9056477,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1897676%2C34.9056477
כפר סבא,אוהל משה,ספרד,"ויצמן 122
",32.17495,34.9095129,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.17495%2C34.9095129
כפר סבא,אלי כהן,מרוקו,"ויצמן 181
",32.1728291,34.920726,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1728291%2C34.920726
כפר סבא,בית אל,תימן בלדי,"הרב קוק - מעלה ליובאוויש 16
",32.182877,34.912051,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.182877%2C34.912051
כפר סבא,בית הלל,עדות המזרח,"חביבה רייך 7
",32.1785387,34.8930404,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1785387%2C34.8930404
כפר סבא,בית יעקב,תימן שאמי,"בורוכוב 23
",32.1894215,34.900372,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1894215%2C34.900372
כפר סבא,בית עזרא,ספרד,"משה דיין 9
",32.1746304,34.9196528,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.1746304%2C34.9196528
כרמיאל,אור-הרשש,עדות המזרח,"משעול חצב  34
",32.9039892,35.3023725,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.9039892%2C35.3023725
כרמיאל,אנרטק,עדות המזרח,"הנפח 8
",32.9213572,35.3198802,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.9213572%2C35.3198802
כרמיאל,בן איש חי,עדות המזרח,"הפרחים  52
",32.9041415,35.298817,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.9041415%2C35.298817
כרמיאל,הדר בן ציון,עדות המזרח,"בירנית 1
",32.909238,35.294256,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.909238%2C35.294256
כרמיאל,ירונו אחים,עדות המזרח,"ביכורים 27
",32.9153166,35.2746418,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.9153166%2C35.2746418
כרמיאל,משכן חי,ספרד,"אסיף    48
",32.91136950000001,35.2752672,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.91136950000001%2C35.2752672
כרמיאל,עץ חיים,מרוקו,"מצפה נוף 17 17
",32.9210087,35.2965626,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.9210087%2C35.2965626
לוד,תפארת אהרון,עדות המזרח,"אלי כהן 22
",31.9521534,34.8867227,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9521534%2C34.8867227
לוד,אור החיים,עדות המזרח,"שד' שוורץ 1 לוד בתוך מפעל קרגל /במקלט אזהת הצפוני
",31.9499579,34.8851836,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9499579%2C34.8851836
לוד,אשכול הכופר,עדות המזרח,"כצנלסון 4
",31.9548887,34.8944665,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9548887%2C34.8944665
לוד,ביהכ עש חיים חטב והנופלים במלחמת יוכ,מרוקו,"שכונת רמט 6
",31.95080099999999,34.88367,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.95080099999999%2C34.88367
לוד,בית אהרון,עדות המזרח,"אלפעל 3
",31.9496372,34.8857049,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9496372%2C34.8857049
לוד,בית ברוך,תוניס,"זבוטנסקי 5
",31.9456589,34.8876027,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9456589%2C34.8876027
לוד,גבריאל המלאך,ספרד,"שלמה המלך 42
",31.9437897,34.8829781,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9437897%2C34.8829781
מבשרת ירושלים,כל ישראל חברים,ספרד,"שדרות החושן 39
",31.8073194,35.1643654,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8073194%2C35.1643654
מבשרת ירושלים,מורשת הראה,ספרד,"הברוש 70
",31.8019973,35.1591255,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8019973%2C35.1591255
מבשרת ציון,אחדות ישראל,עדות המזרח,"הראשונים 8
",31.7931348,35.143111,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7931348%2C35.143111
מבשרת ציון,בית הכנסת המרכזי חזון יחזקאל,עדות המזרח,"חרמון 1
",31.806119,35.14961,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.806119%2C35.14961
מבשרת ציון,כל ישראל חברים,ספרד,"שדרות החושן  39
",31.8073194,35.1643654,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8073194%2C35.1643654
מבשרת ציון,כתר ציון,עדות המזרח,"האילנות 4
",31.791486,35.1499827,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.791486%2C35.1499827
מבשרת ציון,עמדי אריאל,עדות המזרח," מצפה הבירה 41
",31.7918806,35.1493272,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7918806%2C35.1493272
מבשרת ציון,קרית חינוך,ספרד,"האורן  50
",31.7997391,35.1562257,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7997391%2C35.1562257
מגדל העמק,אוהל יצחק הרב מימון,תוניס,"הרב בוסקילה 3
",32.680016,35.2302316,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.680016%2C35.2302316
מגדל העמק,האשכנזי המרכזי,ספרד," קדש 30
",32.6783366,35.23785,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6783366%2C35.23785
מגדל העמק,נר יוסף,מרוקו," הנגב 4
",32.68201130000001,35.24415219999999,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.68201130000001%2C35.24415219999999
מגדל העמק,עולי בבל,עדות המזרח,"שלום עליכם 18
",32.677528,35.2377865,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.677528%2C35.2377865
מגדל העמק,רבי דוד ומשה,מרוקו," קדש 5
",32.6826404,35.2326591,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6826404%2C35.2326591
מגדל העמק,שער שמעון אטיאס,מרוקו,"השוהם 8
",32.6798463,35.2458903,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6798463%2C35.2458903
מגדל העמק,תורת אבות,עדות המזרח,"אביב  4
",32.6778114,35.2417497,https://www.waze.com/live-map/directions?navigate=yes&to=ll.32.6778114%2C35.2417497
מודיעין,אוהל רחל,מרוקו,"אבני החושן  24
",31.903313,34.9947558,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.903313%2C34.9947558
מודיעין,אחדות,ספרד,"אסתר המלכה 27
",31.8835219,35.0088252,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8835219%2C35.0088252
מודיעין,אמלל שיר,תימן,"תכלת 11 אבני חן
",31.9016421,34.9998085,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9016421%2C34.9998085
מודיעין,בית הכנסת קיפודן ספרדי,ספרד,"קיפודן 21 21
",31.9043052,35.0088055,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9043052%2C35.0088055
מודיעין,בן פורת יוסף,עדות המזרח,"עמק האלה 40
",31.9129588,35.0093416,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9129588%2C35.0093416
מודיעין,דביר מודיעין,עדות המזרח,"נחל פארן 31
",31.8948766,35.0169417,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8948766%2C35.0169417
מודיעין,היכל נחום,תימן בלדי,"נחל זוהר  24
",31.892381,35.0075866,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.892381%2C35.0075866
מודיעין,היכל שמואל,עדות המזרח,"נחל תנינים 8
",31.8973805,35.0221477,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.8973805%2C35.0221477
מודיעין,ובחרת בחיים,עדות המזרח,"מיכה 1
",31.9135927,35.0022524,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9135927%2C35.0022524
מודיעין עילית,אור יוסף,תימן," יהודה  הנשיא 51
",31.9401507,35.046306,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9401507%2C35.046306
מודיעין עילית,בן איש חי,עדות המזרח,"חתם סופר  10
",31.9328327,35.0460396,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9328327%2C35.0460396
מודיעין עילית,קהל חסידים,ספרד,"נתיבות שלום 6
",31.9268848,35.0477686,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.9268848%2C35.0477686
מטע,כדורי,ספרד,"כליל החורש 38
",31.7204201,35.0590448,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7204201%2C35.0590448
מעלה אדומים,אהבת ישראל,מרוקו,"הדקל 1
",31.765444,35.2987526,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.765444%2C35.2987526
מעלה אדומים,המרכזי,מרוקו,"הנחלים 94
",31.7764069,35.2974025,https://www.waze.com/live-map/directions?navigate=yes&to=ll.31.7764069%2C35.2974025
מעלות תרשיחא,אליהו ומיכאל ,מרוקו,"הרצל  1
",33.0178804,35.2825873,https://www.waze.com/live-map/directions?navigate=yes&to=ll.33.0178804%2C35.2825873
מעלות תרשיחא,אוהל אברהם,עדות המזרח,"האיריס 18
",33.0090359,35.2830801,https://www.waze.com/live-map/directions?navigate=yes&to=ll.33.0090359%2C35.2830801
