X,Y,osm_id,code,fclass,name
35.3188142,32.7065649,"5894766657","3200",jewish,
35.2343379,31.78213,"5904398567","3300",muslim,الشيج مكي
35.5463839,31.8369517,"5908085485","3100",christian,
35.2153355,31.686091,"5920236185","3300",muslim,مسجد عمر بن عبد العزيز
35.2318135,31.7800898,"5921367467","3300",muslim,
35.245271,32.2387297,"5932368009","3300",muslim,
34.8608517,31.2471012,"5972509860","3300",muslim,מסגד אלהגרה
35.0045487,32.600604,"6004507164","3200",jewish,
35.0661688,32.6336003,"6004507174","3200",jewish,
35.248451,31.6632775,"6009588147","3300",muslim,
35.248451,31.6632775,"6009601388","3300",muslim,
35.0294539,31.6230853,"6026687387","3300",muslim,مسجد ابو جياش
35.19694,31.7083017,"6082736686","3100",christian,Baraka Presbyterian Church
35.0955559,31.5439997,"6095312785","3300",muslim,مسجد محمد الفاتح
35.0332342,31.6162177,"6095312786","3300",muslim,مسجد العقبة
34.4797145,31.4996689,"6103819485","3300",muslim,مسجد الخلفاء الراشدين
35.4905709,32.9681592,"6109817214","3200",jewish,Sephardi Synagogue HaAri
35.4917028,32.9686358,"6110358779","3200",jewish,Yoseph Karo Synagogue
34.4829666,31.4974293,"6162106185","3300",muslim,مسجد معمر المبيض
35.1560695,31.5695617,"6165294288","3300",muslim,مسجد مصعب بن عمري
35.1979897,31.7012212,"6165294289","3300",muslim,مسجد صلاح الدين
35.2053103,31.7538665,"6171437684","3200",jewish,
35.0631922,31.3942899,"6175386285","3300",muslim,مسجد عمر بن الخطاب
35.0005513,32.8175854,"6179122483","3100",christian,Elijah the Prophet Church
34.4636951,31.5319702,"6190429285","3300",muslim,مسجد الاسراء
35.0923364,31.4464931,"6196026289","3301",muslim_sunni,المسجد العمري
35.0966,31.4917961,"6196026291","3300",muslim,مسجد قلقس
35.1055439,31.4294627,"6205219685","3300",muslim,مسجد العباس
34.8540764,32.1331496,"6221550796","3200",jewish,
35.1379119,32.7351213,"6227043491","3300",muslim,
35.2136429,31.7835748,"6269427442","3200",jewish,בית הכנסת חסד ורחמים
34.4459022,31.5156367,"6314024395","3300",muslim,مسجد الايمان و الهدى
34.4620777,31.5354026,"6318702686","3300",muslim,مسجد شهداء حي النصر
35.1980235,31.7017927,"6343642106","3300",muslim,مسجد صلاح الدين
34.9128806,32.2712171,"6360596160","3200",jewish,בית כנסת זכור לאברהם
35.2174618,31.8899032,"6370106287","3300",muslim,مسجد عثمان بن عفان
35.2263334,31.7951807,"6373441108","3200",jewish,
35.1062603,31.5268521,"6385572166","3300",muslim,زاوية و مقام و مسجد الزاهد
34.8423695,32.0458166,"6412466103","3200",jewish,
35.2165448,31.6359526,"6421077485","3300",muslim,مسجد الدعوة
35.2822265,31.911708,"6447173585","3300",muslim,مسجد اجوذر الغفا ري
34.8596422,32.1336691,"6483090043","3200",jewish,שבזי
35.0014447,32.7791051,"6495930106","3200",jewish,בית
35.2174781,31.7913176,"6495942667","3200",jewish,בית כנסת הר צבי
34.7885284,32.0911328,"6537696611","3200",jewish,
35.5466425,31.8370047,"6538359885","3100",christian,
35.101714,31.5244347,"6557972137","3200",jewish,Ancient Sinagoue
34.8035004,30.6068518,"6560385436","3200",jewish,
35.1847747,32.2624599,"6630532617","3200",jewish,
34.688658,31.7026754,"6683050430","3200",jewish,בית כנסת
34.4059446,31.4477743,"6773995602","3301",muslim_sunni,مسجد تمراز
34.7941552,32.0843712,"6893787918","3200",jewish,מגורים
34.7899453,32.0889309,"6893787919","3200",jewish,
35.5153462,32.8266978,"6984122899","3100",christian,Duc in Altum
35.2290689,31.7721408,"6992244482","3100",christian,
34.8482889,32.2823733,"7024053363","3200",jewish,"בית הכנסת ע""ש רבי דוד בן ברוך הכהן"
35.5415279,31.8316101,"7047747723","3100",christian,syrian church
35.5421635,31.8295295,"7047747724","3100",christian,
35.5426276,31.8249101,"7047747733","3100",christian,romanian church
34.8526689,32.285235,"7049580105","3200",jewish,שערי ברכה
34.399587,31.437137,"7171795677","3301",muslim_sunni,مسجد النور الجديد
35.0403967,32.4672369,"7385598581","3200",jewish,
35.1580846,32.7999816,"7417569686","3200",jewish,ציון התנא רבי יהודה בן בבא
34.803854,31.901414,"7481886314","3200",jewish,
35.6232112,33.2696349,"7578572001","3300",muslim,ארבעים
34.6878596,31.8197811,"7620907683","3200",jewish,שפע יששכר
35.8071388,32.9781342,"7798445246","3200",jewish,
34.8076321,31.2588183,"7840568852","3200",jewish,בית כנסת - מגן אברהם
35.4141286,33.043476,"8061853589","3102",christian_catholic,our lady of baram
35.2240497,32.2282752,"8062049237","3301",muslim_sunni,مصلى
34.8818525,32.0858911,"8097632056","3200",jewish,"בית חב""ד"
35.2296211,31.7644785,"8231255555","3301",muslim_sunni,مسجد النور
35.0946093,31.8395964,"8239864761","3300",muslim,مسجد خرائب أم اللحم
35.4567896,31.8548994,"8241792637","3301",muslim_sunni,مسجد أسامة بن زيد
34.8401853,32.1662606,"8248352819","3200",jewish,בית כנסת חג״י
34.7839854,32.0948933,"8252071233","3200",jewish,בית דוד
34.9171342,32.6092054,"8259342978","3301",muslim_sunni,مقام الشيخ عبد الرحمن الدجاني
35.3420561,32.4106072,"8261453681","3300",muslim,
34.8875572,32.0309062,"8281773511","3200",jewish,קבר יהודה
34.8887843,32.0307892,"8281773512","3300",muslim,مسجد العباسية
34.8296457,32.0971047,"8281773515","3200",jewish,בית כנסת אור יעקב
34.4639286,31.4904654,"8310812617","3300",muslim,مسجد انس عبد ربه
34.9595784,32.2021757,"8312072318","3200",jewish,נבי שמעון
35.2192117,32.2172261,"8328770480","3300",muslim,مسجد يوسف حلاوة
34.9683134,32.8025715,"8329627180","3300",muslim,مُصلى السيّاح
34.9718233,32.130895,"8331280437","3300",muslim,مسجد عثمان بن عثمان
35.0422,32.5488204,"8361572810","3200",jewish,בית כנסת
34.3800785,31.4387685,"8485249310","3301",muslim_sunni,Abu Ubaidah ibn al-Jarrah Mosque
34.4644622,31.4935422,"8495087327","3300",muslim,مسجد الشهيد عماد عقل
34.9343211,32.4303085,"8601918979","3200",jewish,בית כנסת קהילת הפארק שירת ציון
34.7672196,32.056626,"8648783680","3200",jewish,
34.8655688,32.0495115,"8741556551","3200",jewish,"בית כנסת ""אור החיים"""
35.1647693,31.7244767,"8779656693","3200",jewish,"בית הכנסת הזמני ""אהבת ישראל"""
35.1705596,31.7230358,"8779681217","3200",jewish,Synagogue
35.1654921,31.7258909,"8780721028","3200",jewish,בית כנסת יביע אומר
34.8745152,32.197781,"8853665525","3200",jewish,אוהל קורונה
34.8531084,32.0773005,"8869523633","3200",jewish,בית כנסת משכן יוסף ושלמה
34.8524459,32.0778755,"8869523634","3200",jewish,בית כנסת היכל זרח
34.8701923,31.9813966,"8911368361","3200",jewish,בית הכנסת המרכזי
35.1948998,31.9720371,"8940567925","3100",christian,"st , george"
34.8789727,31.7411516,"8977148053","3200",jewish,בית כנסת
34.9995098,31.7137052,"8981502066","3200",jewish,בית הכנסת משכן אברהם ומאיר
34.999213,31.7128586,"8981502067","3200",jewish,בית הכנסת רמת שלום
34.9992831,31.712611,"8981502068","3200",jewish,בית הכנסת אור ברמה
34.9989624,31.7128599,"8981502069","3200",jewish,בית הכנסת קול אליהו
34.9881627,31.7126638,"8990526867","3200",jewish,"חב""ד"
34.7720553,32.0239983,"9010560756","3200",jewish,
34.465842,31.4919517,"9042386048","3300",muslim,جامع أبو سمرة
35.225645,31.8317244,"9098890024","3300",muslim,مسجد أسيد بن حضير (الدعوة)
34.4612638,31.492958,"9121774520","3300",muslim,مسجد الصديقين
34.9408798,32.6892909,"9203472650","3200",jewish,המלך דוד
35.3414597,32.535963,"9209816884","3200",jewish,שבת אחים
35.3004222,32.5453074,"9209816885","3200",jewish,תפארת אליהו
35.3115814,32.5450601,"9209816886","3200",jewish,בית כנסת פרזון
35.2646617,32.5427249,"9209816887","3200",jewish,
35.2642731,32.5525226,"9209816892","3200",jewish,
34.8982299,32.0989234,"9296351361","3200",jewish,בית כנסת אבא יוסף
34.8998006,32.0997979,"9296351377","3200",jewish,מקווה עירוני
34.8969268,32.0984757,"9296351378","3200",jewish,מקווה
34.897521,32.0998973,"9296351379","3200",jewish,בית כנסת בית יוסף
34.9159044,32.4021142,"9296533883","3200",jewish,
35.2357107,31.776661,"9351021164","3300",muslim,Basement of Al-Aqsa Mosque
35.2313183,31.7793068,"9351109889","3100",christian,Church of Saint Veronica
35.2267714,31.7776507,"9351326777","3100",christian,Latin Co-Cathedral
35.2372405,31.7782008,"9469455587","3200",jewish,
34.6003726,31.5259114,"9480592181","3200",jewish,
